ScenarioID,wDate,Rotation,age,vol,thinvol,ht,ba,diam,L,stocking,spla,CrownLength,greenht,WidthCrownBetween,WidthCrownWithin,rootdepth,crownvol,Lb,wf,Wb,Ws,Wbk,Wcr,Wfr,etaf,etab,etas,etabk,etacr,etafr,CAI,G,NPP,Y,rM,RfDM,Rcr,Rfr,Rs,Rb,leaflitterfall,finerootturnover,barklitterfall,branchlitterfall,CRootturnover,StemMortality,gs1,gs2,ax1,ax2,ASW,ASWtree,minmonthpredawn,runOff,SoilEvap,interception,TreeET,CrownEvap,Nfx,Nf,Nuptake,totalstandN,LLN,cumnminlitter,totallln,Npool,monthlyNmin,NH41,UREA1,NO31,NH42,UREA2,NO32,NO33,NH43,UREA3,NO3depth,NH4depth,drainagelossN,cumnminlayer1,cumnminlayer2,cumnminlayer3,totalsoiln,cumnminhumus,cumTOTALRNAC,BulkSoilCN1,BulkSoilCN2,BulkSoilCN3,NHUM1,NHUM2,NHUM3,totalsystemN,TOTALHUM,CARBO,CELLULOSE,LIGNIN,TOTCMASS,LL,foliagedebris,branchdebris,barkdebris,stemdebris,TOTALDEADROOTS,hum_1,hum_2,hum_3,totalllduff,RWC1,RWC2,RWC3,tx,tn,qa,rain,vpdnow,Ci,T1,T2,T3,Ca
187,19/03/1992,1,1.597260237,27.93191528,0,6.834329128,9.483716011,9.193763733,2.283329725,1428.571411,7.173294544,6.834329128,0,2.799999952,2.5,0.600000024,35714.57813,1.038048387,3.183097601,7.025221825,13.96595764,2.082602739,4.227743149,1.039991975,0,0,0.726477206,0.07672447,0.196798295,0,27.14926529,0.189227164,0.115760639,0.637203038,0.046176001,0.029769249,0.000969162,0.002315661,0.003742547,0.001710384,0,0.008618718,0.000568299,0,0.000576101,0,0.098353378,0.082736433,16.08732796,15.22305489,85.48130035,85.48130035,-0.305773884,0,0,0,2.012070894,0,0.02,0.012816962,0.031343374,153.1741943,0.012900061,0,0.064746238,493.6471863,0.200104773,0.050968576,0,23.79199028,0.046815053,0,159.64328,142.9885712,167.1255493,0,0,0,0,0.050958578,0.046805054,0.102341145,12184.43555,0.200104773,0.016413489,16.00444221,17.00244522,17.00053406,2461.06665,2591.342529,6635.352539,12274.38184,196251.7031,15.20159531,167.4954987,54.70963669,79152.36719,51.84617615,0,0,51.84617615,0,1327.047485,39388,44059.16016,112804.5469,64.76228333,0,0,0,20.5,10.5,15,0,1.014827728,166.0054321,16.95417023,14.52503014,12.09589005,350
187,20/03/1992,1,1.600000024,27.98723221,0,6.837432861,9.501423836,9.202342987,2.294593811,1428.571411,7.177498817,6.837432861,0,2.799999952,2.5,0.600000024,35784.46484,1.038048387,3.196926832,7.075070381,13.9936161,2.095003605,4.246148586,1.045273542,0.100854978,0.363532722,0.201709956,0.094598025,0.138449326,0.100854978,27.29994774,0.207625598,0.137121871,0.672796488,0.040274464,0.024651375,0.000966456,0.002296959,0.003501497,0.001597097,0,0.008547879,0.000570576,0,0.000579143,0,0.114555165,0.110552236,17.53623199,17.63429451,91.19999695,91.19999695,-0.300000012,2.388062954,0,0,1.893239021,0,0.02,0.012814598,0.496996433,154.0944824,0.013074784,0,0.065316819,493.8151245,0.192435667,0.081172176,0,23.79883957,0.081620403,0,159.64328,142.9885712,167.2216339,0,0,0,0,0.045875285,0.044208363,0.102352023,12184.4541,0.192435667,0.015372261,16.00446892,17.00246429,17.00054169,2461.027832,2591.302979,6635.254395,12274.41113,196248.8906,15.10316372,169.2903442,55.22100067,79154.26563,52.2420311,0,0,52.2420311,0,1331.8125,39387.44531,44058.53906,112802.9141,65.33285522,0,0,0,15,11,15,0,0.354961336,190.4890289,14.45689583,13.27913284,12.10136986,350
187,21/03/1992,1,1.602739692,28.03799248,0,6.839858055,9.518354416,9.21053791,2.303277016,1428.571411,7.176174641,6.839858055,0,2.799999952,2.5,0.600000024,35800.71484,1.038048387,3.209616661,7.129769325,14.01899624,2.099139452,4.259682655,1.049371958,0.102102734,0.440114796,0.204205468,0.037895765,0.113578491,0.102102734,27.24507713,0.180567995,0.124283895,0.67155534,0.045099016,0.020847805,0.000978721,0.002308458,0.003335547,0.001520713,0,0.00859129,0.000573974,0,0.000581664,0,0.099329315,0.103189588,15.08185387,16.4427681,89.77005768,91.19999695,-0.301272303,0,0,0,1.429943681,0,0.02,0.012793965,0.427313,154.8261871,0.013250837,0,0.065890789,493.5089722,0.183966503,0.041301154,0,23.63836288,0.041868426,0,159.5758057,142.9885712,167.223053,0,0,0,0,0.041291155,0.041858427,0.10081692,12184.00684,0.183966503,0.011800109,16.00449371,17.00248146,17.00054359,2460.99292,2591.265869,6635.154785,12274.4043,196246.125,15.49111176,171.1424866,55.73774338,79156.40625,52.6399498,0,0,52.6399498,0,1336.608154,39386.94531,44057.94922,112801.2344,65.90682983,0,0,0,13,8.5,12,0,0.350538343,190.6547699,12.19967747,12.14915371,12.09862995,350
187,22/03/1992,1,1.605479479,28.13655663,0,6.846687317,9.54774189,9.22474575,2.308395863,1428.571411,7.164620399,6.846687317,0,2.799999952,2.5,0.600000024,35813.41406,1.038048387,3.221937418,7.164122581,14.06827831,2.10290432,4.280449867,1.040746927,0.101282179,0.282399774,0.405128717,0.035676681,0.175512657,0,27.29583549,0.184649467,0.121647261,0.661922097,0.045300394,0.023505324,0.000988937,0.002317592,0.003474612,0.001583553,0,0.008624975,0.000575107,0,0.000583518,0,0.097294018,0.08794152,15.83470726,16.052145,87.95374298,87.95374298,-0.303045362,0,0,0,1.81631422,0,0.02,0.012780921,0.265822321,155.2773743,0.013428221,0,0.066465899,493.2779236,0.189408809,0.043883808,0,23.47285652,0.043164559,0,159.4894867,142.9885712,167.239975,0,0,0,0,0.043873809,0.043154556,0.102380432,12183.62891,0.189408809,0.015294301,16.00451851,17.00250053,17.00054932,2460.956055,2591.227295,6635.056641,12274.3584,196243.3594,15.41280174,172.9634857,56.25475693,79158.35938,53.03767395,0,0,53.03767395,0,1341.424194,39386.41797,44057.34375,112799.6016,66.48194122,0,0,0,17.5,6.5,13,0,0.917192519,167.4679718,13.44411373,12.77205658,12.10000038,350
187,23/03/1992,1,1.608219147,28.20242882,0,6.85022831,9.56903553,9.235027313,2.313899994,1428.571411,7.157315731,6.85022831,0,2.799999952,2.5,0.600000024,35849.17188,1.038048387,3.232916117,7.200350285,14.10121441,2.110126972,4.303326607,1.032192945,0.09854807,0.325192392,0.295644194,0.070003673,0.210611686,0,27.39440155,0.175456434,0.111404374,0.626292109,0.049519189,0.02940925,0.000993948,0.002299039,0.003707477,0.001687996,0,0.008554085,0.000576138,0,0.000586363,0,0.095091127,0.072568446,16.0278511,14.17250919,91.19999695,91.19999695,-0.300000012,4.811995506,0,0,1.941746473,0,0.02,0.012766115,0.259194314,155.6876526,0.013606933,0,0.067042038,493.2153931,0.196407303,0.048513763,0,23.39067841,0.04550815,0,159.4528961,142.9885712,167.2892151,0,0,0,0,0.04850376,0.045498151,0.102405384,12183.41406,0.196407303,0.016242001,16.00454712,17.00251961,17.00055504,2460.915283,2591.186768,6634.958008,12274.36035,196240.5156,15.26450539,174.7265778,56.77048492,79160.19531,53.43509674,0,0,53.43509674,0,1346.156982,39385.83594,44056.70313,112797.9766,67.05807495,0,0,0,21,7.5,13,0,1.282245398,154.7014923,15.69083405,13.8995266,12.10821915,350
187,24/03/1992,1,1.610958934,28.27389145,0,6.854212284,9.591888428,9.246047974,2.319734335,1428.571411,7.149024487,6.854212284,0,2.799999952,2.5,0.600000024,35867.71094,1.038048387,3.244826317,7.23811388,14.13694572,2.115197659,4.330460548,1.023709178,0.100274585,0.317936063,0.300823748,0.047558919,0.233406693,0,27.41725159,0.187105209,0.118776768,0.645096958,0.045952689,0.027630968,0.000999008,0.002280389,0.003655239,0.001663352,0,0.008483777,0.000578117,0,0.000589497,0,0.102981329,0.094958134,16.40446091,16.52679443,89.34379578,89.34379578,-0.301672071,0,0,0,1.85620153,0,0.02,0.012753985,0.271079183,156.1525116,0.013786977,0,0.067620151,493.1556702,0.192604393,0.046989374,0,23.3164444,0.044728491,0,159.4206543,142.9885712,167.3382874,0,0,0,0,0.046979375,0.044718489,0.100906529,12183.2041,0.192604393,0.013255284,16.00457573,17.00253868,17.00055695,2460.875732,2591.146729,6634.858398,12274.32031,196237.6406,15.5520525,176.5090942,57.28935242,79162.17969,53.83317184,0,0,53.83317184,0,1350.807983,39385.27344,44056.07813,112796.2969,67.63619232,0,0,0,17.5,9.5,13,0,0.730156183,175.9570313,14.9373064,13.52481747,12.11232853,350
187,25/03/1992,1,1.613698602,28.41257858,0,6.86431551,9.632285118,9.265497208,2.317529917,1428.571411,7.142231464,6.86431551,0,2.799999952,2.5,0.600000024,35888.57031,1.038048387,3.244826317,7.23811388,14.20628929,2.120452166,4.360483646,1.02685225,0,0,0.590905845,0.049713142,0.260896683,0.098484308,27.48871231,0.198820665,0.117350951,0.602595508,0.046311989,0.039852329,0.001004647,0.002262459,0.004083512,0.001857162,0,0.008414048,0.000579506,0,0.000593214,0,0.104653455,0.075151809,17.89048958,14.96677017,86.63437653,88.19430542,-0.304453462,0,0,0,2.709418774,0,0.02,0.012739634,0.134934604,156.0455017,0.013968353,0,0.068199657,493.098053,0.206609651,0.055200968,0,23.23474312,0.048895221,0,159.3840485,142.9885712,167.3865967,0,0,0,0,0.055190969,0.048885219,0.10253346,12182.9834,0.206609651,0.017832981,16.00460815,17.00256157,17.00056458,2460.82959,2591.103271,6634.760254,12274.28809,196234.6719,15.28372574,178.1856232,57.80414581,79163.8125,54.23130035,0,0,54.23130035,0,1355.37854,39384.61328,44055.39063,112794.6641,68.21569824,0,0,0,23.5,11.5,17,0,1.370753765,150.8461761,18.93356895,15.52979755,12.12602711,350
187,26/03/1992,1,1.616438389,28.49900246,0,6.869833469,9.658700943,9.278193474,2.321088076,1428.571411,7.134194851,6.869833469,0,2.799999952,2.5,0.600000024,35941.47266,1.038048387,3.253468752,7.25288105,14.24950123,2.131082058,4.36741066,1.018412471,0.101251118,0.173002347,0.506255627,0.131340027,0.088150911,0,27.62739944,0.155727908,0.085356787,0.478413701,0.062846765,0.052812964,0.001006457,0.002270466,0.004476967,0.002033106,0,0.008439882,0.000580946,0,0.000597327,0,0.084795043,0.043152638,15.43716431,9.542876244,91.19999695,91.19999695,-0.300000012,2.98721838,0,0,2.447161198,0,0.02,0.0127442,0.184766501,156.3638306,0.01415106,0,0.068780601,493.1839905,0.214005291,0.062376242,0,23.22932625,0.058981668,0,159.3840485,142.9885712,167.4606934,0,0,0,0,0.062366243,0.05056683,0.101072222,12182.89941,0.214005291,0.013124476,16.0046463,17.0025692,17.00056648,2460.777344,2591.055176,6634.660645,12274.24219,196231.4531,15.81939507,179.7678223,58.31552887,79165.64844,54.62953949,0,0,54.62953949,0,1359.964478,39383.86719,44054.59375,112792.9844,68.79664612,0,0,0,29,13,16,0,2.21612215,128.8576508,22.43498039,17.28940773,12.14383602,350
187,27/03/1992,1,1.619178057,28.59990692,0,6.876746178,9.688727379,9.292604446,2.321919918,1428.571411,7.136752129,6.876746178,0,2.799999952,2.5,0.600000024,35970.36328,1.038048387,3.253468752,7.261389256,14.29995346,2.137504578,4.390516758,1.020132303,0,0.08528579,0.505726933,0.07023263,0.237609252,0.101145387,27.71382332,0.165567115,0.09976171,0.614279628,0.053423729,0.029591275,0.001009783,0.002251602,0.003840952,0.001742874,0,0.008370513,0.000583858,0,0.000598275,0,0.09861739,0.095232807,15.06342983,15.45613289,89.8950882,91.19999695,-0.301156878,0,0,0.675000012,1.529910088,0,0.02,0.012729569,0.143261135,156.361145,0.014335105,0,0.069364458,493.2051697,0.199095711,0.050058592,0,23.20616913,0.049955033,0,159.3840485,142.9885712,167.5263824,0,0,0,0,0.050048593,0.046403319,0.10264381,12182.76563,0.199095711,0.017071929,16.00467682,17.00259018,17.0005722,2460.735107,2591.013916,6634.562012,12274.27637,196228.5781,15.62839699,181.510498,58.83805466,79167.35938,55.0293541,0,0,55.0293541,0,1364.467896,39383.26953,44053.94922,112791.3516,69.38050079,0,0,0,17.5,12.5,11,0.899999976,0.500215709,187.7015991,16.43270111,14.28655624,12.14041138,350
187,28/03/1992,1,1.621917844,28.67088509,0,6.881062508,9.710728645,9.303149223,2.327687025,1428.571411,7.128558636,6.881062508,0,2.799999952,2.5,0.600000024,36006.55859,1.038048387,3.265298367,7.299514771,14.33544254,2.144888163,4.404525757,1.023577213,0.098700039,0.318103641,0.29610011,0.066490874,0.121905297,0.098700039,27.81472778,0.198813155,0.119853176,0.635812342,0.045136593,0.031829588,0.001013475,0.002255162,0.003925613,0.001779499,0,0.00838465,0.000585618,0,0.000601441,0,0.105661191,0.08234378,17.7718792,15.91720963,88.08365631,89.7100296,-0.302912354,0,0.022203946,0,1.789232135,0.675000012,0.02,0.012734232,0.394297004,157.1416626,0.014515792,3.75667E-06,0.069950081,493.2739868,0.20521009,0.055413596,0,23.19146919,0.054151632,0,159.3840485,142.9885712,167.6003265,0,0,0,0,0.055426043,0.047174942,0.102605343,12182.67285,0.205206335,0.01790165,16.00470924,17.00261116,17.00057983,2460.688721,2590.971924,6634.463379,12274.23633,196225.625,15.38140106,183.1920776,59.35852432,79169,55.42958832,0,0,55.42958832,0,1368.974243,39382.60938,44053.28906,112789.7188,69.96611786,0.014802632,0,0,21.5,10,16,0,1.196105719,156.6980896,17.18216705,14.659235,12.13630104,350
187,29/03/1992,1,1.624657512,28.81476593,0,6.891940594,9.751739502,9.32277298,2.32853961,1428.571411,7.131169796,6.891940594,0,2.799999952,2.5,0.600000024,36029.16016,1.038048387,3.265298367,7.309197426,14.40738297,2.150241852,4.425774097,1.027154446,0,0.079752013,0.592562318,0.048937231,0.179988086,0.098760381,27.88570595,0.187549725,0.121406704,0.638162076,0.047306057,0.029068578,0.001021198,0.002262208,0.003846354,0.001742477,0,0.008412964,0.000587641,0,0.00060336,0,0.1024177,0.08519645,16.87519836,15.86011696,91.19999695,91.19999695,-0.300000012,4.79103899,0,0,2.092614651,0,0.02,0.01271475,0.166934207,157.1335297,0.014702517,0,0.070533022,493.083252,0.196680441,0.049566466,0,23.0565834,0.046126191,0,159.3199158,142.9885712,167.6224823,0,0,0,0,0.049556468,0.046116192,0.101007789,12182.3291,0.196680441,0.014120196,16.00473976,17.00263214,17.00058174,2460.647217,2590.930908,6634.36377,12274.27148,196222.7031,15.64356899,184.9412384,59.88538742,79170.89063,55.83050537,0,0,55.83050537,0,1373.496582,39382.01953,44052.64844,112788.0469,70.54906464,0,0,0,20,9.5,14,0,1.033640981,163.8406372,16.17847252,14.15259266,12.1267128,350
187,30/03/1992,1,1.627397299,28.91803169,0,6.899268627,9.78191185,9.337184906,2.334168196,1428.571411,7.120259762,6.899268627,0,2.799999952,2.5,0.600000024,36086.11719,1.038048387,3.278206587,7.348018169,14.45901585,2.16097641,4.441059113,1.018712044,0.098855533,0.29730171,0.395422131,0.086720541,0.121700086,0,28.02521896,0.202385411,0.130577371,0.656539738,0.043605149,0.027467789,0.001025316,0.002270196,0.003807419,0.001722116,0,0.008442365,0.000589107,0,0.00060627,0,0.106220827,0.087614879,17.72529984,16.70604324,88.82027435,88.82027435,-0.302176565,0,0,0,2.379725933,0,0.02,0.01272097,0.300284684,157.8429565,0.014890582,0,0.071122132,493.1199341,0.196753398,0.048565216,0,23.02953148,0.045605812,0,159.3159637,142.9885712,167.6916962,0,0,0,0,0.048555218,0.045595814,0.102602363,12182.21289,0.196753398,0.01682717,16.00477028,17.00265312,17.00058746,2460.606445,2590.890381,6634.265137,12274.22656,196219.8594,15.50836468,186.7037964,60.41500854,79172.66406,56.23154831,0,0,56.23154831,0,1378.036865,39381.44141,44052.01172,112786.4141,71.13816833,0,0,0,20,8.5,16,0,1.101633787,159.3241272,15.67792606,13.90300369,12.12808228,350
187,31/03/1992,1,1.630136967,29.0198822,0,6.906369686,9.811837196,9.351455688,2.335310221,1428.571411,7.123743057,6.906369686,0,2.799999952,2.5,0.600000024,36124.48828,1.038048387,3.278206587,7.357965469,14.5099411,2.168847561,4.462839127,1.020524025,0,0.097611032,0.499710798,0.083047107,0.219688907,0.099942163,28.12354851,0.167866245,0.101908721,0.567412376,0.056610484,0.03930153,0.001031291,0.002252791,0.00428351,0.001935397,0,0.008372976,0.000592048,0,0.000608364,0,0.093459576,0.065383978,15.87646294,12.98833179,86.62712097,88.26799774,-0.304461509,0,0,0,2.193150997,0,0.02,0.012699402,0.151835576,157.7873993,0.015079994,0,0.071714178,493.0365295,0.210027754,0.057305299,0,22.93480301,0.050049216,0,159.2714844,142.9885712,167.7343292,0,0,0,0,0.0572953,0.050039217,0.10269323,12181.96387,0.210027754,0.018640283,16.00480461,17.0026741,17.00059509,2460.558594,2590.845947,6634.166992,12274.26563,196216.8594,15.23491573,188.3465729,60.93979263,79174.24219,56.63418198,0,0,56.63418198,0,1382.49585,39380.76172,44051.3125,112784.7813,71.73021698,0,0,0,24.5,12.5,14,0,1.458846092,151.3529968,19.92432022,16.03681755,12.14931488,350
187,01/04/1992,1,1.632876754,29.12741089,0,6.914116383,9.842967033,9.366278648,2.340909481,1428.571411,7.111665249,6.914116383,0,2.799999952,2.5,0.600000024,36161.66797,1.038048387,3.291647673,7.397049904,14.56370544,2.176352024,4.48456192,1.012136221,0.098308809,0.285868078,0.393235236,0.059233464,0.163354397,0,28.22539902,0.211624742,0.136722013,0.677889824,0.041217819,0.023579208,0.001035562,0.002257082,0.003741363,0.001688703,0,0.008387869,0.000594205,0,0.000611348,0,0.113174357,0.109513655,17.8618412,18.6260128,91.19999695,91.19999695,-0.300000012,3.191070318,0,0,2.23605299,0,0.02,0.012706303,0.301728815,158.5089417,0.015270756,0,0.072308384,493.0821533,0.190575257,0.046534803,0,22.92304039,0.047382712,0,159.2714844,142.9885712,167.80513,0,0,0,0,0.046524804,0.042884171,0.101166286,12181.86328,0.190575257,0.010748358,16.00483322,17.00268364,17.000597,2460.519775,2590.805176,6634.066895,12274.20215,196213.9531,16.00002289,190.1366272,61.47492218,79176.33594,57.03762817,0,0,57.03762817,0,1386.958618,39380.20703,44050.64063,112783.1016,72.32442474,0,0,0,16.5,10,16,0,0.590704978,179.920639,14.6735878,13.41384888,12.15410995,350
187,02/04/1992,1,1.635616422,29.28524017,0,6.926301479,9.88720417,9.387302399,2.342181683,1428.571411,7.115529537,6.926301479,0,2.799999952,2.5,0.600000024,36202.22656,1.038048387,3.291647673,7.40974617,14.64262009,2.184394121,4.517686367,1.003817201,0,0.094755791,0.588967979,0.064471096,0.251805127,0,28.3329277,0.194392949,0.133988112,0.679448187,0.04388408,0.02076228,0.001040757,0.002238008,0.003619929,0.001632062,0,0.008318927,0.000596261,0,0.000614324,0,0.099188581,0.089093938,16.39227867,16.86732864,89.13596344,89.13596344,-0.301870555,0,0,0,2.064038754,0,0.02,0.012683766,0.062026076,158.3812561,0.015462868,0,0.072904646,492.9765625,0.189279944,0.04348065,0,22.82555962,0.043106273,0,159.2283478,142.9885712,167.8475037,0,0,0,0,0.043470651,0.04309627,0.102713019,12181.61328,0.189279944,0.016156562,16.00485992,17.00270271,17.00060272,2460.483398,2590.76709,6633.96875,12274.24414,196211.2031,15.9377594,191.9691467,62.01443481,79178.15625,57.44177628,0,0,57.44177628,0,1391.341675,39379.69531,44050.04297,112781.4688,72.92068481,0,0,0,18,5.5,15,0,1.041273594,160.6792755,13.17000008,12.65760231,12.1452055,350
187,03/04/1992,1,1.638356209,29.35662842,0,6.930831909,9.908821106,9.397559166,2.346478462,1428.571411,7.102908611,6.930831909,0,2.799999952,2.5,0.600000024,36266.03125,1.038048387,3.303545713,7.439126492,14.67831421,2.19634676,4.535064697,1.007464886,0.099633008,0.246026933,0.298899025,0.105102144,0.150705874,0.099633008,28.49075699,0.185273051,0.1194195,0.636908054,0.048772324,0.028734481,0.001042473,0.002219294,0.003982196,0.001792234,0,0.008250553,0.000598464,0,0.000618861,0,0.100506879,0.073707469,17.15606499,14.7583456,86.8879776,88.55522919,-0.304174513,0,0,0,2.24798131,0,0.02,0.012690993,0.37997067,159.0696106,0.015656335,0,0.073503107,493.1214905,0.200110376,0.063167222,0,22.83240891,0.071241416,0,159.2283478,142.9885712,167.9377594,0,0,0,0,0.050699607,0.046742968,0.102667801,12181.60254,0.200110376,0.017734693,16.00489235,17.00272369,17.00061035,2460.441162,2590.72583,6633.870117,12274.17676,196208.3281,15.75483608,193.7003937,62.5501709,79179.80469,57.84677124,0,0,57.84677124,0,1395.647339,39379.09766,44049.39453,112779.8359,73.51914978,0,0,0,22,8.5,15,0,1.375650406,149.7713776,16.66918373,14.40445518,12.13972569,350
187,04/04/1992,1,1.641095877,29.3702507,0,6.930831909,9.914394379,9.400201797,2.352656126,1428.571411,7.106956005,6.930831909,0,2.799999952,2.5,0.600000024,36289.75,1.038048387,3.310356855,7.478218079,14.68512535,2.201725006,4.537301064,1.005995274,0.099631928,0.57183212,0.099631928,0.087476023,0.041796051,0.099631928,28.56214523,0.128555492,0.068361983,0.413429618,0.079005256,0.051963121,0.001049857,0.00222852,0.004744336,0.002133847,0,0.008280532,0.000601739,0,0.000621242,0,0.07400585,0.044293359,12.80294037,9.163714409,91.19999695,91.19999695,-0.300000012,3.858656645,0,0,1.829323292,0,0.02,0.012670732,0.274899781,159.4729767,0.015851164,0,0.074104846,492.9672241,0.21883288,0.064089827,0,22.71244049,0.053548619,0,159.1855927,142.9885712,167.9629822,0,0,0,0,0.064079821,0.053538617,0.101214431,12181.27441,0.21883288,0.017926192,16.0049324,17.00274849,17.00061226,2460.387695,2590.678467,6633.770508,12274.20801,196205.1563,15.74529362,195.2414093,63.07707596,79181.32813,58.25368118,0,0,58.25368118,0,1399.97168,39378.34375,44048.65234,112778.1563,74.12088776,0,0,0,28.5,15,12,0,1.966056705,143.1131439,23.16643143,17.66300964,12.15958881,350
187,05/04/1992,1,1.643835664,29.42455101,0,6.932887554,9.933160782,9.409093857,2.352752924,1428.571411,7.095609665,6.932887554,0,2.799999952,2.5,0.600000024,36289.75,1.038048387,3.315786839,7.479780197,14.71227551,2.202766895,4.549824238,1.0031569,0.099885836,0.028732117,0.499429196,0.030261591,0.241805419,0.099885836,28.57576752,0.111657411,0.054361969,0.439474374,0.087029062,0.040601756,0.001058429,0.002225869,0.00443736,0.00199578,0,0.008268455,0.000603212,0,0.000621548,0,0.070527762,0.062217154,10.67496014,10.37604427,90.09662628,91.19999695,-0.300972521,0,0,0.075000003,1.128375888,0,0.02,0.012666996,0.132799834,159.5113983,0.016047353,0,0.074708059,492.9111328,0.211926475,0.058408871,0,22.64592934,0.050673682,0,159.1566772,142.9885712,168.0108643,0,0,0,0,0.058398873,0.05066368,0.102863923,12181.05078,0.211926475,0.019355631,16.00497055,17.00277138,17.00061989,2460.339111,2590.633545,6633.671875,12274.16016,196202.125,15.45458603,196.8616791,63.61036682,79182.82031,58.66070557,0,0,58.66070557,0,1404.270752,39377.65234,44047.94922,112776.5234,74.72409821,0,0,0,22.5,15.5,8,0.100000001,0.880850852,183.2285614,20.41247368,16.29116821,12.16986275,350
187,06/04/1992,1,1.646575332,29.44500732,0,6.932887554,9.941531181,9.413057327,2.355686665,1428.571411,7.093517303,6.932887554,0,2.799999952,2.5,0.600000024,36300.51172,1.038048387,3.320900679,7.49844408,14.72250366,2.206813335,4.556879044,1.000025749,0.099402197,0.362775743,0.198804393,0.090381213,0.149234265,0.099402197,28.62501144,0.087749958,0.051447712,0.528076231,0.09842898,0.021189483,0.001061452,0.002219708,0.003694711,0.001661268,0,0.008245124,0.000603498,0,0.000623264,0,0.062813506,0.066941209,8.638317108,9.512723923,91.19999695,91.19999695,-0.300000012,3.421878338,0.002467105,0.705825865,0.366452783,0.075000003,0.02,0.01266004,0.177303851,159.7421265,0.016244669,1.85495E-07,0.075311556,492.975769,0.190595925,0.044385809,0,22.64479065,0.05419495,0,159.1566772,142.9885712,168.0871582,0,0,0,0,0.044377409,0.043361221,0.102857113,12180.9707,0.190595746,0.01619586,16.00499725,17.00279045,17.00062561,2460.302246,2590.595215,6633.573242,12274.16797,196199.375,15.44067383,198.683548,64.15696716,79184.60938,59.06665421,0,0,59.06665421,0,1408.534912,39377.12891,44047.34766,112774.8906,75.32759857,0.001644737,0,0,13,11,5,5.599999905,0.170915514,207.8943481,13.41241074,12.79216385,12.17191792,350
187,07/04/1992,1,1.649315119,29.48539734,0,6.934383869,9.955541611,9.419688225,2.361552,1428.571411,7.089622021,6.934383869,0,2.799999952,2.5,0.600000024,36300.51172,1.038048387,3.330998421,7.536382198,14.74269867,2.208392382,4.575939178,1.00190413,0.100778542,0.378634036,0.201557085,0.021793367,0.196458429,0.100778542,28.64546776,0.183497444,0.10019768,0.678556204,0.046191305,0.019379795,0.001066937,0.002212939,0.003584429,0.001611681,0,0.00821939,0.000604606,0,0.00062423,0,0.10465768,0.109982327,15.61601162,16.90685844,91.19999695,91.19999695,-0.300000012,30.90629005,0.346963972,0.706706047,0.740039885,0.705825865,0.02,0.012654605,0.339777797,160.3571014,0.016412273,2.50401E-05,0.075915933,493.0569763,0.25166297,0.107996911,0,22.6076622,0.043070167,0,159.1566772,142.9885712,168.1530151,0,0,0,0,0.108261012,0.042066373,0.101310536,12180.84473,0.251637906,0.023536906,16.00506592,17.00280952,17.00062752,2460.212158,2590.557861,6633.473633,12274.16406,196195.8438,15.01426029,199.8052979,64.66204071,79185.59375,59.4723587,0,0,59.4723587,0,1412.760986,39375.85938,44046.76172,112773.2109,75.93196869,0.321985126,0,0,12,9.5,13,22.70000076,0.198653027,196.2765808,12.16053104,12.16759396,12.17465782,350
187,08/04/1992,1,1.652054787,29.53248024,0,6.93649435,9.971254349,9.427118301,2.368879795,1428.571411,7.086578846,6.93649435,0,2.799999952,2.5,0.600000024,36308.35156,1.038048387,3.342769146,7.584042549,14.76624012,2.211491585,4.591818333,1.005439997,0.102395676,0.414607197,0.204791352,0.032223344,0.14358674,0.102395676,28.68585968,0.168963447,0.114952892,0.670048952,0.049989782,0.018999768,0.001074814,0.002216458,0.003556428,0.001598746,0,0.008234829,0.000605039,0,0.000626841,0,0.089842647,0.087539151,14.44654942,15.8938303,90.0866394,91.19999695,-0.300981611,0,0.588523149,0.708465636,0.816368401,0.706706047,0.02,0.012641229,0.383770019,161.0327606,0.016529955,6.60606E-05,0.076489672,493.2217712,0.497705638,0.200710922,0,8.170066833,0.192502573,0,173.4819946,142.9885712,168.187912,0,0,0,0,0.20165123,0.193129167,0.102859192,12180.55762,0.497639596,0.056568317,16.0051899,17.00289726,17.00063515,2460.043457,2590.386963,6633.375,12274.16602,196189.125,11.77755737,198.7862701,65.04499817,79183.25781,59.87713623,0,0,59.87713623,0,1416.991821,39373.46094,44044.08203,112771.5859,76.50572205,1,0.729856849,0,16,4.5,12,1,0.883388937,168.4374542,11.65677261,11.9102354,12.1636982,350
