"Observation"	"Value"
479	1.51733328868877e-06
480	1.52144297600911e-06
481	1.52759998788528e-06
482	1.53040734660228e-06
483	1.53702965933007e-06
484	1.5456570083234e-06
485	1.54905087766541e-06
486	1.55125874375176e-06
487	1.55417291612519e-06
488	1.55745688696707e-06
489	1.56045743577267e-06
490	1.5648299795945e-06
491	1.56644426557743e-06
492	1.56829801457398e-06
493	1.57292968742276e-06
494	1.57731752715255e-06
495	1.57894376703959e-06
496	1.58627727048017e-06
497	1.5917739918341e-06
498	1.59553701728328e-06
499	1.59919142949401e-06
500	1.60114607935019e-06
501	1.60602878337645e-06
502	1.61009181203154e-06
503	1.61194581818825e-06
504	1.61652132068054e-06
505	1.61795527026997e-06
506	1.62243527064864e-06
507	1.62564353370077e-06
508	1.62836155999153e-06
509	1.62936041453546e-06
510	1.63242703085948e-06
511	1.63493849931577e-06
512	1.63923469271701e-06
513	1.643523174009e-06
514	1.6506818683822e-06
515	1.65376570850671e-06
516	1.65670751616288e-06
517	1.65967233183626e-06
518	1.66588384306699e-06
519	1.67271734062525e-06
520	1.67570632126699e-06
521	1.68267773834837e-06
522	1.68533689490963e-06
523	1.68648202371676e-06
524	1.6891753709884e-06
525	1.69129544680081e-06
526	1.69277991111011e-06
527	1.69866429763338e-06
528	1.70482002424787e-06
529	1.70688572928579e-06
530	1.7094691780573e-06
531	1.71396884417975e-06
532	1.71747389755314e-06
533	1.72327961975349e-06
534	1.72572784864445e-06
535	1.72691320926926e-06
536	1.73020964833557e-06
537	1.7323265107242e-06
538	1.73759225265425e-06
539	1.73983662281419e-06
540	1.74302187811867e-06
541	1.74495403400842e-06
542	1.74632127344859e-06
543	1.74962388220228e-06
544	1.75384423923368e-06
545	1.75689016117328e-06
546	1.75861485970711e-06
547	1.76196284186436e-06
548	1.76293984534225e-06
549	1.76382096096628e-06
550	1.76590106212117e-06
551	1.76801663897855e-06
552	1.7686597057003e-06
553	1.77008555744026e-06
554	1.7722965083703e-06
555	1.77425141511709e-06
556	1.77892062068011e-06
557	1.78217901298141e-06
558	1.78605566440526e-06
559	1.79088811087181e-06
560	1.79618765777199e-06
561	1.79830940458633e-06
562	1.79962600072655e-06
563	1.80119658430786e-06
564	1.8034790012328e-06
565	1.80566848656749e-06
566	1.80737904614453e-06
567	1.80737904614453e-06
568	1.8079449909652e-06
569	1.8112803765875e-06
570	1.81291574242555e-06
571	1.81732337674876e-06
572	1.82001556706923e-06
573	1.82013741947347e-06
574	1.82206906131246e-06
575	1.82322100243782e-06
576	1.8241177994405e-06
577	1.82568067091256e-06
578	1.82872466495963e-06
579	1.83062301587924e-06
580	1.83449439713714e-06
581	1.83666794393303e-06
582	1.83866346823775e-06
583	1.84226119604123e-06
584	1.84309783805271e-06
585	1.84375157314731e-06
586	1.84559246844875e-06
587	1.84654697822977e-06
588	1.8476208979326e-06
589	1.85034432269984e-06
590	1.85183174327275e-06
591	1.85369513254062e-06
592	1.85485864209941e-06
593	1.85779093806433e-06
594	1.85976628203539e-06
595	1.86168044291373e-06
596	1.86376864191809e-06
597	1.86705325539081e-06
598	1.86827447772794e-06
599	1.86827447772794e-06
600	1.86882859722459e-06
601	1.86882859722459e-06
602	1.86923194377257e-06
603	1.86980084485685e-06
604	1.87080008541058e-06
605	1.87166911855043e-06
606	1.87215280015371e-06
607	1.87484216279065e-06
608	1.87555798076898e-06
609	1.87690144098103e-06
610	1.87766108967151e-06
611	1.87784438232862e-06
612	1.88061716486455e-06
613	1.88143349823185e-06
614	1.88143349823185e-06
615	1.88303313120723e-06
616	1.88384290914689e-06
617	1.88427466218854e-06
618	1.88525770677374e-06
619	1.88576632455631e-06
620	1.88679345728339e-06
621	1.88745349037591e-06
622	1.88771210535209e-06
623	1.88812085037655e-06
624	1.88890312161354e-06
625	1.88944387336432e-06
626	1.88944387336432e-06
627	1.88944387336432e-06
628	1.88957202376647e-06
629	1.89065841169373e-06
630	1.89085905673142e-06
631	1.89201009833534e-06
632	1.89391603278411e-06
633	1.89428608841272e-06
634	1.89436500962625e-06
635	1.89626143265334e-06
636	1.89835181644083e-06
637	1.89858331018504e-06
638	1.89888100002775e-06
639	1.89912778941036e-06
640	1.90085621568829e-06
641	1.9016494124583e-06
642	1.9036864538424e-06
643	1.90527169070082e-06
644	1.90606103141622e-06
645	1.90727929722017e-06
646	1.90789999855556e-06
647	1.90799408709697e-06
648	1.90933420530516e-06
649	1.91019899665015e-06
650	1.91019899665015e-06
651	1.91048794601253e-06
652	1.91104540751304e-06
653	1.91135710773246e-06
654	1.91296445281708e-06
655	1.91350507598778e-06
656	1.91350507598778e-06
657	1.91350507598778e-06
658	1.91350507598778e-06
659	1.91519802602408e-06
660	1.91729894987391e-06
661	1.91745473582837e-06
662	1.91745473582837e-06
663	1.91795718365399e-06
664	1.91906040991106e-06
665	1.92021440777859e-06
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
