"Observation"	"Value"
904	8.519227982
905	8.527816772
906	8.533286095
907	8.542547226
908	8.549459457
909	8.560229301
910	8.563803673
911	8.572818756
912	8.575854301
913	8.575854301
914	8.580018997
915	8.590286255
916	8.597107887
917	8.606344223
918	8.610650063
919	8.614034653
920	8.618424416
921	8.618424416
922	8.627162933
923	8.634420395
924	8.637971878
925	8.63801384
926	8.647507668
927	8.652321815
928	8.652321815
929	8.656545639
930	8.666054726
931	8.676250458
932	8.686421394
933	8.698021889
934	8.702667236
935	8.702667236
936	8.705239296
937	8.706954956
938	8.716446877
939	8.720726013
940	8.729866982
941	8.733603477
942	8.733603477
943	8.737029076
944	8.741106033
945	8.748728752
946	8.757510185
947	8.75945282
948	8.75945282
949	8.759865761
950	8.759911537
951	8.761614799
952	8.763404846
953	8.771291733
954	8.77478981
955	8.77478981
956	8.778930664
957	8.782165527
958	8.782165527
959	8.787904739
960	8.794048309
961	8.802008629
962	8.809568405
963	8.81145668
964	8.819252014
965	8.822384834
966	8.827609062
967	8.829627037
968	8.829627037
969	8.831268311
970	8.832734108
971	8.834294319
972	8.835653305
973	8.836110115
974	8.83678627
975	8.840484619
976	8.842521667
977	8.846622467
978	8.848244667
979	8.849779129
980	8.855597496
981	8.855597496
982	8.855597496
983	8.857514381
984	8.86251545
985	8.862600327
986	8.868901253
987	8.87343502
988	8.874180794
989	8.880382538
990	8.881129265
991	8.882698059
992	8.884175301
993	8.88602066
994	8.887368202
995	8.891043663
996	8.89414978
997	8.894504547
998	8.894504547
999	8.899296761
1000	8.901747704
1001	8.905593872
1002	8.909557343
1003	8.914072037
1004	8.915094376
1005	8.915094376
1006	8.915458679
1007	8.921164513
1008	8.92278862
1009	8.924917221
1010	8.92797184
1011	8.928433418
1012	8.929246902
1013	8.930332184
1014	8.933691025
1015	8.935617447
1016	8.938609123
1017	8.940299988
1018	8.943547249
1019	8.945332527
1020	8.945332527
1021	8.945340157
1022	8.94652462
1023	8.946706772
1024	8.946706772
1025	8.94899559
1026	8.950948715
1027	8.953757286
1028	8.955916405
1029	8.955982208
1030	8.958392143
1031	8.958392143
1032	8.958392143
1033	8.958468437
1034	8.958571434
1035	8.960776329
1036	8.962497711
1037	8.964522362
1038	8.964668274
1039	8.965624809
1040	8.965835571
1041	8.965835571
1042	8.968118668
1043	8.971095085
1044	8.972247124
1045	8.972333908
1046	8.973121643
1047	8.973146439
1048	8.976449966
1049	8.978992462
1050	8.979712486
1051	8.979712486
1052	8.980950356
1053	8.982105255
1054	8.98287487
1055	8.983492851
1056	8.983492851
1057	8.98558712
1058	8.987733841
1059	8.988385201
1060	8.988781929
1061	8.992282867
1062	8.99424839
1063	8.995877266
